   1.0000000000000000E+00   0.0000000000000000E+00   9.3475128588782209E+30
   2.0000000000000000E+00   0.0000000000000000E+00   9.3475128588782209E+30
   3.0000000000000000E+00   0.0000000000000000E+00   9.3475128588782209E+30
   4.0000000000000000E+00   0.0000000000000000E+00   9.3475128588782209E+30
   5.0000000000000000E+00   0.0000000000000000E+00   9.3475128588782209E+30
   6.0000000000000000E+00   0.0000000000000000E+00   9.3475128588782209E+30
   7.0000000000000000E+00   0.0000000000000000E+00   9.3475128588782209E+30
   7.6489999999999991E+00   0.0000000000000000E+00   9.3475128588782209E+30
   7.6509999999999998E+00   0.0000000000000000E+00   9.3475128588782209E+30
   8.0000000000000000E+00   0.0000000000000000E+00   9.3475128588782209E+30
   9.0000000000000000E+00   0.0000000000000000E+00   9.3475128588782209E+30
   1.0000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   1.1000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   1.2000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   1.3000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   1.3619000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   1.3620999999999999E+01   0.0000000000000000E+00   9.3475128588782209E+30
   1.4000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   1.5000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   1.6000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   1.7000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   1.8000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   1.9000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   2.0000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   2.1000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   2.2000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   2.3000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   2.4000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   2.5000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   2.6000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   2.7000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   2.8000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   2.8478999999999996E+01   0.0000000000000000E+00   9.3475128588782209E+30
   2.8480999999999998E+01   0.0000000000000000E+00   9.3475128588782209E+30
   2.9000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   3.0000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   3.1000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   3.2000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   3.3000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   3.4000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   3.5000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   3.6000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   3.7000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   3.8000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   3.9000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   4.0000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   4.1000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   4.2000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   4.3000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   4.4000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   4.5000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   4.6000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   4.7000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   4.8000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   4.9000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   5.0000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   5.1000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   5.2000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   5.3000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   5.3999000000000002E+01   0.0000000000000000E+00   9.3475128588782209E+30
   5.4000999999999998E+01   0.0000000000000000E+00   9.3475128588782209E+30
   5.5000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   5.6000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   5.7000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   5.8000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   5.9000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   6.0000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   6.1000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   6.2000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   6.3000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   6.4000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   6.5000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
   6.6000000000000000E+01   0.0000000000000000E+00   9.3475128588782209E+30
